student_id,first_name,last_name,age,major,GPA,enrollment_date,graduation_date,advisor,study_mode,stuDent_loCAtion,duplicate_id,misc_notes,temporary_code,student_notes,is_graduated,name_combined,archived
440,Alfy,Celier,23,,invalid,garbled_date,08/22/2025,Alfy Celier,Full-time, On-Campus ,440-repeat,Check GPA,ABC999,,True,,True
572,Elwyn,Spanswick,19,,invalid,garbled_date,2023-08-03,Elwyn Spanswick,Full-time,on-campus,572 extra,Advisor not assigned,ABC999,,1,,False
161,Sidney,McKeag,22,,3.58,2019-12-13,2023-04-29, Sidney McKeag ,Part-time,off campus,161,Advisor not assigned,,,No,,False
100,Babbie,Murley,unknown,CompSci,12.77,2019-10-04,03/07/2025,,Online, On-Campus ,100_,Check GPA,ABC999,,No,,True
385,Dre,Gilchrest,23,Biology,2.94,2019-07-05,2025-07-13,Dre Gilchrest,Part-time,on-campus,385,Advisor not assigned,XYZ385,,Yes,,False
870,Ram,Bigg,22,Computer Science,0.1,2020-02-19,2025-04-10,,Online,,870,N/A,ABC999,Needs review,0,"Bigg, Ram",False
803,Galen,Perillo,25,Biology,11.69,12/06/2020,,Galen Perillo,Full-time, On-Campus ,803-dup,N/A,XYZ803,,Yes,,False
293,aonzie,,19,,invalid,garbled_date,2024-11-07,Fonzie Voysey,Full-time,,293-dup,,,Correct GPA,Yes,,False
729,Jarret,Sellack,25,,1.19,09/02/2020,2023-03-12, carret Sellack ,Part-time,OFFCAMPUS,729,N/A,ABC999,,0,"Sellack, Jarret",False
109,Terry,Whitefdot,25,,invalid,garbled_date,02/22/2025,Terry Whitefoot,Part-time, On-Campus ,109_,N/A,,,True,,False
219,Arturo,McEnery,25,Biology,0.8,08/19/2023,01/25/2020,Arturo McEnery,Full-time,,219-dup,,,,No,,False
279,Michal,Gibbard,20,Biology,3.91,12/09/2024,2019-10-16,Midhal Gibbard,Full-time,on-campus,279,N/A,ABC999,Correct GPA,Yes,"Gibbard, Michal",False
60,Gallagher,Barszczewski,21,Biology,11.85,2019-06-20,11/25/2024,Gallagher Barszczewski,Full-time, On-Campus ,60-repeat,Needs follow-up,,,True,,False
190,Hale,Rubenczyk,18,Biology,1.85,,2024-02-24,Hale Rubenczyk,Full-time,OFFCAMPUS,190 extra,Check GPA,XYZ190,,No,,False
484,Cozmo,Medendorp,18,,invalid,garbled_date,04/18/2025,,Part-time,on-campus,484 extra,OK,ABC999,,Yes,"Medendorp, Cozmo",False
424,Jack,Melmore,25,CompSci,15.0,02/27/2019,2023-07-28, JackfMelmore ,Full-time,oncampus ,424-dup,Check GPA,,Advisor issue,1,,False
455,Dalenna,Crighton,23,Biology,3.68,06/13/2021,08/21/2023,Dalenna Crightwn,Full-time,off campus,455_,Good,XYZ455,,False,,False
757,Brandea,Kernell,18,Computer Science,1.09,2020-07-03,01/28/2024,Brandea Kernell,Online, On-Campus ,757-repeat,N/A,,,True,,False
961,Noelyn,Merrissoc,2 decades,,3.19,02/16/2019,08/30/2023,Noelyn Merrisson,Hybrid,on-campus,961-dup,Advisor not assigned,,,True,,False
669,Padget,Cosgry,20,History,0.14,05/23/2019,05/23/2023, Padget Cosgry ,Full-time,OFFCAMPUS,669_,Advisor not assigned,,,Yes,,False
394,Rlbbecca,Blackburne,25,History,3.97,2020-11-23,2024-01-04, Rebbecca Blackburne ,Full-time,on-campus,394,Check GPA,ABC999,,False,,False
658,Glennis,Le Noir,2 decades,biology,1.61,2019-12-02,04/24/2024,,Online,on-campus,658 extra,N/A,,,False,,False
226,Garrott,Trudgeon,22,CompSci,-3.0,2019-03-29,07/07/2023,carrott Trudgeon,Full-time,on-campus,226_,N/A,,,No,,False
875,Odie,Valler,20,History,11.51,2020-11-02,06/18/2024, Odie Valler ,Full-time,on-campus,875-dup,N/A,,,No,,False
510,Eada,Machel,22,,invalid,garbled_date,02/19/2023, Eada Machel ,Full-time,on-campus,510_,OK,XYZ510,,True,,False
4,Madlzn,Bassindale,20,,invalid,garbled_date,09/30/2025, Madlin Bassindale ,Full-time, On-Campus ,4-repeat,Needs follow-up,,,True,"Bassindale, Madlzn",False
755,Arliene,Bendin,20,History,2.44,09/30/2021,invalid-date,Arliene Bendin,Full-time,on-campus,755 extra,OK,,,True,,False
165,Dar,Renouf,20,Biology,3.18,02/07/2019,12/01/2024,Dar Renouf,Full-time,off campus,165 extra,N/A,XYZ165,,False,,False
459,Ogdon,,20,history,1.26,2019-09-21,2024-03-06,Ogdon Mitham,Full-time, On-Campus ,459_,Needs follow-up,,Correct GPA,No,,False
63,Stormy,Le feaver,19,Biology,3.37,2020-09-08,01/28/2025,Stormy Le feaver,Online,OFFCAMPUS,63_,Needs follow-up,,Correct GPA,0,,False
469,Jwyne,,24,,0.84,12/01/2024,12/24/2019,Jayne Bower,Full-time,,469,Needs follow-up,XYZ469,,False,", Jwyne",False
404,Maureen,Rounsefell,22,History,0.09,09/12/2019,2024-05-02,Maureen Rounsefell,Full-time,off campus,404,Needs follow-up,XYZ404,,0,,False
282,Germaine,Crudge,twenty-five,History,0.76,2019-04-01,2025-06-18,Germaine Crudge,Hybrid,off campus,282 extra,,,,0,,False
208,Danica,Chopin,25,Biology,3.1,2020-01-27,2024-09-17,Danisa Chopin,Part-time,OFFCAMPUS,208-dup,Needs follow-up,,,Yes,,False
857,Lanny,Lante,18,Histdry,3.94,2021-11-22,07/31/2025,Lanny Lante,Full-time,off campus,857-repeat,,,,True,,False
622,Heidi,Stiit,24 months,Biology,0.62,2021-09-08,06/25/2023,Heidi Stait,Full-time,on-campus,622-repeat,Advisor not assigned,,,False,"Stiit, Heidi",True
786,Emery,Gadeaux,20,Biology,2.98,2020-07-28,10/14/2023, Emery Gadeaux ,Hybrid,off campus,786 extra,N/A,,,Yes,,False
473,Ryun,Aldie,24 months,Computer Science,15.0,2020-03-06,07/30/2025,Ryun Aldie,Part-time, On-Campus ,473-repeat,Check GPA,ABC999,,No,,False
671,Nicolas,L�ce,22,,invalid,garbled_date,12/05/2024,Nicolas Lace,Full-time,off campus,671 extra,Needs follow-up,XYZ671,,Yes,,False
261,Ambrose,Thoms,22,Biology,2.61,04/17/2020,08/04/2023,Ambrose Thoms,Full-time,OFFCAMPUS,261-dup,OK,,,1,,False
809,Sean,Westwood,18,BIOLOGY,15.0,02/20/2021,2023-09-14,Sean Westwood,Hybrid, On-Campus ,809-repeat,Check GPA,,,Yes,,True
5,Lexih,Axelby,23,Computer Science,1.53error,2020-12-18,2023-09-13,Lexie Axelby,Full-time,OFFCAMPUS,5 extra,Check GPA,,,True,,False
912,Hendrick,Osanne,19,History,3.94,06/30/2021,2024-02-15,Hendrick Osanne,Online,off campus,912,Needs follow-up,,,True,,False
267,Hewitt,Fridaye,19,CompSci,1.16,09/20/2019,2024-12-22,,Part-time,off campus,267 extra,,ABC999,,False,,False
218,Eada,McGready,25,HISTORY,1.08,12/27/2020,09/18/2023,Eada McGready,Full-time,OFFCAMPUS,218-repeat,OK,XYZ218,,False,,False
408,Roy,,21,,invalid,garbled_date,2024-04-22,Roy Murgatroyd,Online,off campus,408_,N/A,,,Yes,,False
989,Cherish,Merrison,19,History,1.8,11/12/2021,2025-08-23,Cherish Merrison,Full-time,oncampus ,989-repeat,Check GPA,,,0,,False
247,Esther,,20,Computer Science,3.83,2019-02-14,03/17/2023,Esther Garlee,Online,off campus,247-dup,N/A,,,False,,False
583,Joan,Bennedsen,23,computer science,3.62,10/04/2020,2024-04-30,Joan Bennedsen,Online,on-campus,583_,Check GPA,,,0,,False
693,Evpleen,Emanuele,19,Computer Science,0.53,,04/06/2023,Eveleen Emanuele,Full-time, On-Campus ,693 extra,N/A,,,True,"Emanuele, Evpleen",False
225,Arabelle,Earsman,20,History,0.31,08/07/2020,09/07/2025,Arabelle Earsman,Full-time,,225 extra,Check GPA,,Needs review,No,"Earsman, Arabelle",False
899,Terry,Starton,19,,invalid,garbled_date,02/17/2023,Terry Starton,Online,on-campus,899,N/A,XYZ899,Correct GPA,No,,True
19,Minda,Greveson,21,History,15.0,2019-05-28,09/15/2025, Minda Greveson ,Hybrid,OFFCAMPUS,19,Check GPA,XYZ19,Correct GPA,True,,False
505,Kellsie,Christie,21,History,2.67,2020-04-20,2025-09-01, Kellsie Christie ,Part-time,on-campus,505,Advisor not assigned,ABC999,,0,,False
664,Broddy,Belt,25,Biology,-3.0,05/17/2020,09/22/2023,Broddy Belt,Full-time,off campus,664,Advisor not assigned,,Advisor issue,Yes,,False
154,Leshn,Knrb,23,Baology,0.76,01/26/2023,2019-06-01, Leslie Korb ,Full-time,off campus,154-repeat,Check GPA,XYZ154,,True,,False
305,Trudey,Aynscombe,24,History,1.91,2021-03-01,2025-07-28,Trudey Aynscombe,Hybrid,off campus,305_,Check GPA,,,False,,False
749,Alexia,Forte,19,Biology,0.46,08/31/2023,05/16/2020,,Online,oncampus ,749_,N/A,,Needs review,No,,False
139,Marjie,Correa,24,Biology,0.61,2019-03-12,2025-01-30,Marjie Correa,Hybrid,on-campus,139-repeat,N/A,XYZ139,,Yes,"Correa, Marjie",False
146,Thomas,Turnor,21,Computer Science,3.85,2025-08-19,,Thomas Turnor,Full-time,off campus,146-dup,Check GPA,,Correct GPA,No,,False
333,Belita,Perrot,25,History,2.91,11/22/2020,05/11/2023,Belita Perrot,Online,oncampus ,333 extra,Check GPA,,,No,,False
695,Saraann,Kenright,20,Biobogy,3.32,08/15/2019,2025-01-17,Saraann Kenright,Full-time,off campus,695-repeat,Needs follow-up,,Correct GPA,0,,False
632,Broddie,Quinion,28,History,2.77,2020-11-15,04/23/2024,Broddie Quinion,Full-time,off campus,632-repeat,Advisor not assigned,,,Yes,,False
709,Florentia,yeus,22,Computer Science,2.45,2019-02-18,10/31/2023, Florentia Meus ,Part-time, On-Campus ,709-repeat,,,,True,,True
91,Delainey,Bemand,18,Hisgory,1.63,2019-06-27,05/23/2023, Delainey Bemand ,Full-time, On-Campus ,91_,N/A,ABC999,,False,"Bemand, Delainey",False
532,Ad,Lukianov,23,History,3.96,02/12/2019,03/23/2023,Ad Lukeanov,Full-time,on-campus,532 extra,Check GPA,,,Yes,,False
967,,Frude,23,,2.9,2019-07-16,08/29/2023,Stephan Frude,Full-time,OFFCAMPUS,967,N/A,XYZ967,Correct GPA,Yes,,False
999,Lisetta,Hanley,25,Biology,3.47,04/05/2021,2024-12-15,,Full-time,on-campus,999_,OK,,,Yes,,False
45,Shelly,Brigge,18,Computer Science,1.43,2019-04-08,2023-02-07, Shelly Brigge ,Part-time,off campus,45,Advisor not assigned,XYZ45,,True,,False
958,Roobbil,Josh,22,Biology,1.48,01/27/2019,02/23/2023,Roobbie Josh,Full-time,on-campus,958,,,Needs review,True,,True
371,Faye,Dargue,22,,1.71,2020-05-31,2023-06-28, FayeaDargue ,Hybrid,on-campus,371-dup,OK,,Needs review,Yes,,False
812,Frank,Rugiero,23,COMPUTER SCIENCE,0.59,07/24/2021,2024-04-14,Frank Rugiero,Full-time,oncampus ,812_,N/A,,,False,"Rugiero, Frank",False
598,Randie,Giamelli,25,Hidtory,2.94,2024-09-15,2019-05-22,Randie Giamelli,Part-time,oncampus ,598_,OK,,,1,,False
162,Elfrida,Hebburn,24,Biology,0.62,2020-10-02,10/06/2025,Elfrida Hebburn,Online,on-campus,162-dup,,,,Yes,,False
406,Trina,Schukert,21,BIOLOGY,0.9,09/07/2020,2025-09-16,Trina Schukert,Part-time,on-campus,406 extra,Good,,,True,,False
377,Fdederique,Huggin,24,History,11.14,,03/31/2025,Frederique Huggin,Part-time,off campus,377-dup,Advisor not assigned,XYZ377,,0,,False
357,Sanders,Houlton,20,Biology,1.71,08/19/2019,2023-10-30,Sanders Houoton,Full-time,off campus,357-dup,Advisor not assigned,,,No,"Houlton, Sanders",False
897,Shirl,Foad,19,,invalid,garbled_date,2025-12-28,Shirl Foad,Full-time,on-campus,897 extra,Needs follow-up,,,True,,False
70,Lisette,Strothers,21,HISTORY,-0.08,10/12/2021,08/22/2023,,Full-time,on-campus,70 extra,N/A,,Needs review,False,"Strothers, Lisette",False
911,,Brise,twenty-five,,3.44,2019-03-19,01/08/2025,Dyanna Brise,Full-time,,911-repeat,Check GPA,,Advisor issue,True,,False
421,Gabriele,Geeson,23,Biology,2.26,2021-05-11,2024-11-22,Gabgiele Geeson,Hybrid,on-campus,421_,OK,,,False,,False
570,Theodor,Jarnell,20,Biology,0.13,10/26/2020,10/31/2024,TheodoreJarnell,Full-time,,570-repeat,Check GPA,,Correct GPA,No,,True
846,Freddy,Clink,102,Biology,2.88,2020-10-17,07/05/2024,Freddy Clink,Full-time,off campus,846_,Check GPA,ABC999,,0,,False
248,,Daice,18,,invalid,garbled_date,10/03/2025,Welby Daice,Full-time, On-Campus ,248 extra,Advisor not assigned,XYZ248,Needs review,True,"Daice, ",False
940,Aldyn,Sandyford,24 months,,3.51,2025-12-30,2020-03-09,Allyn Sandyford,Full-time,on-campus,940-dup,Needs follow-up,,,False,,False
115,Cecelua,Pickthall,20,Computer Science,1.14,04/13/2021,2024-06-30,Cecelia Pickthall,Full-time,off campus,115-repeat,Advisor not assigned,XYZ115,Advisor issue,1,"Pickthall, Cecelua",False
916,Ulberto,Tatters,14,Historv,3.82,2020-04-19,2025-11-08, Ulberto Tatters ,Online,off campus,916_,Advisor not assigned,ABC999,,No,"Tatters, Ulberto",True
974,gannelle,Kleyn,19,Biology,12.66,09/09/2021,2025-07-05,Jannelle Kleyn,Part-time,off campus,974,N/A,,,Yes,,False
810,Aubrette,Pimblott,23,biology,0.59,07/24/2021,05/06/2024,Aubrette Pimblott,Part-time,OFFCAMPUS,810-repeat,Check GPA,,Needs review,Yes,,False
680,Roselia,Tongue,18,CompSci,2.85,2021-11-06,10/16/2023,Roselia Tojgue,Full-time,on-campus,680-repeat,Check GPA,XYZ680,Advisor issue,0,,False
878,Ashely,Kiessel,13,History,2.82,2021-07-21,03/07/2024, Ashely Kiessel ,Online,on-campus,878_,Advisor not assigned,,,False,,False
52,,iasnev,22,History,0.02,invalid-date,03/10/2023,Isidoro Vasnev,Full-time,on-campus,52 extra,Needs follow-up,,Advisor issue,1,,False
835,Avrom,Buck,102,CompSci,3.64,2021-11-01,12/11/2024, Avrom Beck ,Online,on-campus,835_,N/A,XYZ835,,No,,False
951,Ben,De Hailes,19,,0.4,2021-03-07,invalid-date,Ben De Hailes,Full-time,on-campus,951-dup,Advisor not assigned,,,Yes,,False
778,Raul,Duinkerk,20,CompSci,1.67,2019-01-23,2025-07-24,,Hybrid,off campus,778-repeat,Check GPA,,,1,,False
549,Deanna,,102,Computer Science,2.73,2019-05-06,07/20/2024, Deanna MacKee ,Part-time,on-campus,549_,Needs follow-up,,,True,", Deanna",False
882,Carmin,Rosas,23,Biology,2.14,12/13/2019,2024-10-31,Carmen Rosas,Part-time,off campus,882-dup,Advisor not assigned,,Advisor issue,Yes,,False
552,Dell,qante,18,Computer Science,1.76,2019-02-20,02/08/2023, Dell Sante ,Part-time,on-campus,552-repeat,N/A,ABC999,,False,"qante, Dell",False
667,Ephrem,Hillaby,30,Biology,1.81,2021-02-05,2024-06-22,Ephrem Hillaby,Part-time,OFFCAMPUS,667_,Needs follow-up,XYZ667,,Yes,,False
601,Leanna,Gookey,25,Computer Science,0.93,12/09/2020,2024-04-14,Leanna Gookey,Part-time,oncampus ,601-dup,N/A,,Correct GPA,No,"Gookey, Leanna",False
77,Germaine,Lamplugh,20,,good,2020-05-25,03/10/2024, Germaine Lamplugh ,Part-time,off campus,77-repeat,Check GPA,,,Yes,,True
391,Westley,Hadden,102,Computer Science,1.32,07/20/2020,11/16/2023,Westley Hadden,Full-time, On-Campus ,391,,,,True,,False
330,Perle,Ezzy,18,CompSci,1.23,12/31/2020,2024-04-05, Perle Ezzy ,Full-time,on-campus,330-repeat,N/A,,,1,,False
429,Salim,Creigan,25,History,2.97,2021-06-26,09/12/2023,Salim Creigan,Part-time,off campus,429-repeat,Advisor not assigned,,,0,,True
222,Ardelis,Jacobovitz,25,Histork,2.19,2019-01-12,03/20/2025,Ardelis Jacobovitz,Online,on-campus,222-repeat,OK,,Correct GPA,No,,False
337,Peghn,Petry,20,Histbry,10.45,10/06/2025,2021-01-19, Pegeen Petry ,Full-time, On-Campus ,337,Needs follow-up,,Needs review,True,"Petry, Peghn",False
69,Oralie,Winterbottom,2 decades,Computer Science,1.11,2025-01-04,2020-02-01, Oralie Winterbottom ,Hybrid,,69-repeat,Check GPA,,,False,"Winterbottom, Oralie",False
355,Julie,Piolli,22,biology,1.19,2019-06-29,04/11/2023,Julie Piolli,Full-time,OFFCAMPUS,355-dup,Check GPA,,Correct GPA,False,,False
542,Godwin,Champerlen,24 months,computer science,0.65,01/08/2021,12/11/2024,Godwin Champerlen,Part-time,off campus,542 extra,N/A,,,False,"Champerlen, Godwin",False
647,Fitzgerald,Wallbridge,25,,0.2,03/24/2020,2023-03-24, Fitzgerald Wallbridge ,Full-time, On-Campus ,647_,Check GPA,,,Yes,,False
445,Drusi,Toffoletto,25,Biology,2.28,02/25/2021,2024-05-25, Drusi Toffolntto ,Full-time,on-campus,445,Check GPA,XYZ445,,No,,False
622,Heidi,Stiit,19,Biology,0.62,2021-09-08,06/25/2023,Heidi Stait,Full-time,on-campus,622-repeat,Advisor not assigned,,,Yes,,False
555,Gradeigh,Reeduhaw,23,History,2.52,09/21/2019,05/16/2025,Gradeigh Reedshaw,Full-time,off campus,555 extra,Check GPA,ABC999,Advisor issue,True,,True
106,Lian,Mechic,23,Biology,2.56,05/28/2021,2023-08-02,Lian Mechic,Full-time,oncampus ,106_,Advisor not assigned,ABC999,,0,"Mechic, Lian",False
370,Melanie,Goscar,22,,2.3,2019-11-16,05/31/2025,Melanie Goscar,Full-time,OFFCAMPUS,370 extra,N/A,,,Yes,,False
427,Denna,Dellow,21,,3.5,12/02/2023,05/31/2020,Denna Dellow,Part-time,on-campus,427 extra,Check GPA,,,1,"Dellow, Denna",False
876,I�lanthe,,18,,invalid,garbled_date,02/05/2024,Iolanthe Mawdsley,Part-time, On-Campus ,876-dup,N/A,,Correct GPA,True,,False
754,Kayla,Briatt,25,Biology,2.67,09/12/2021,,,Part-time,off campus,754-repeat,N/A,ABC999,Correct GPA,No,,False
848,Nessi,MacColgan,18,Biology,-3.0,12/08/2020,,Nessi MacColgan,Hybrid,off campus,848 extra,Advisor not assigned,,,True,,True
522,Wilhnn,Bracegirdle,18,CompSci,0.46,2025-05-05,2021-02-04,Wileen Bracegirdle,Full-time,on-campus,522-repeat,N/A,,,Yes,,False
672,Twila,Lowther,25,Computer Science,3.61,2020-03-09,2025-02-04,Twila Lowther,Part-time,on-campus,672-repeat,Check GPA,,,Yes,,False
915,Shann,Gwyllt,24,Biology,1.08,02/25/2020,invalid-date,Shawn Gwyllt,Hybrid,off campus,915 extra,Needs follow-up,XYZ915,,1,,False
955,Shayna,Cooksey,22,History,3.91,03/17/2019,2025-05-21,,Part-time,on-campus,955-dup,N/A,,Correct GPA,True,"Cooksey, Shayna",False
629,Gunhnn,Culy,18,History,0.76,2019-11-26,2024-06-05,Gunar Culy,Part-time, On-Campus ,629,Check GPA,,,No,,False
988,Brandy,Grieber,23,History,15.0,2019-08-20,2025-09-26,Brandy Grieger,Full-time,on-campus,988-dup,Check GPA,ABC999,,False,,False
744,Theodosia,Flory,24 months,BIOLOGY,2.69,01/18/2019,07/30/2025,Theodosia Flozy,Hybrid,off campus,744_,Good,,,True,"Flory, Theodosia",False
376,Amiy,Monard,22,biologa,1.02,05/11/2020,02/18/2024,Amii Monard,Online,on-campus,376-dup,N/A,,Needs review,False,,False
349,,Swainston,23,History,1.38,2021-10-14,02/19/2024, Kevyn Swainstow ,Full-time,on-campus,349 extra,N/A,XYZ349,,Yes,,False
228,Weider,Breffitt,21,Computer Science,15.0,2021-06-29,2025-02-18,Weider Breffitt,Full-time,on-campus,228-dup,Check GPA,,,1,,False
373,Jefferson,Doumic,-5,Computer Science,1.1,11/21/2020,08/01/2024,Jefferson Doumic,Part-time,,373_,Advisor not assigned,,,No,,True
706,Pearle,Trippitt,21,History,10.52,2025-08-21,2020-03-25, Pearle Trippitt ,Online,off campus,706-repeat,Check GPA,,,Yes,,False
345,B�bby,Tookey,25,Biology,0.34,10/21/2019,11/13/2024,,Hybrid,off campus,345_,OK,,,Yes,,False
260,,Androsik,23,BIOLOGY,0.98,03/16/2020,11/21/2023, Miriam Androsik ,Full-time,off campus,260-dup,Advisor not assigned,ABC999,,No,,False
73,Huey,St. John,18,History,10.37,02/23/2019,2023-05-04,Huey St. John,Online,on-campus,73-repeat,Check GPA,,,1,,True
301,Bobine,Fassam,unknown,Computer Science,-3.0,12/20/2019,06/18/2025,Bobine Fassam,Hybrid, On-Campus ,301-dup,Needs follow-up,ABC999,,True,,False
364,Ezmeralda,Banbrook,24,Biology,1.81error,2020-08-29,09/09/2024,Ezmeralda Banbrook,Full-time,on-campus,364_,Check GPA,,Correct GPA,Yes,"Banbrook, Ezmeralda",False
984,Mohandis,Flitcroft,20,COMPUTERESCIENCE,0.1,2019-08-15,2024-07-04,Mohandis Flitcroft,Full-time,off campus,984-repeat,Advisor not assigned,,,True,,False
407,Lu,Corton,twenty-five,History,1.46,2019-07-03,01/23/2024, Lu Corton ,Full-time,on-campus,407-repeat,OK,,,No,,False
628,Barny,Lamshead,25,Computer Science,0.09,2020-12-11,2023-04-06, Barny Lamshead ,Part-time,off campus,628,OK,,,True,,False
493,Rebeka,MacKissack,2 decades,Biology,0.18,2020-07-04,07/18/2024,Rebeka Maclissack,Hybrid,OFFCAMPUS,493-dup,Check GPA,,,Yes,,False
511,Lykn,eneile,19,History,1.05,03/16/2019,2023-12-18,Lynn Oneile,Full-time,off campus,511 extra,Needs follow-up,,,True,,False
964,Ingrim,Roggers,23,Biology,3.62,10/01/2020,12/27/2023, Ingrim Roggers ,Full-time,off campus,964_,Needs follow-up,,,1,,False
507,Maureene,Chisman,21,History,2.73,06/11/2020,03/23/2025,Maureene Chisman,Part-time, On-Campus ,507-dup,N/A,,,Yes,,False
383,Forbes,Steljes,23,Biology,1.62,08/05/2021,2024-09-26,Forbes Steljxs,Part-time,off campus,383-dup,Check GPA,,Advisor issue,No,,True
303,Lanni,Sproule,twenty-five,,1.98,2019-07-28,2023-01-27, Lanni Sproule ,Hybrid,oncampus ,303-dup,N/A,,,True,"Sproule, Lanni",True
907,Somerset,Bucsel,25,Biology,3.93,2020-10-15,01/21/2023,Somerseo Buckel,Hybrid,off campus,907_,Needs follow-up,ABC999,Correct GPA,False,,False
604,Cordewia,Leber,23,,invalid,garbled_date,2023-08-14,,Full-time,on-campus,604-repeat,Good,,,True,,False
901,,Chadburn,24 months,,-3.0,04/06/2020,10/18/2023,Linet Chadburn,Full-time,off campus,901_,,XYZ901,,0,,False
420,Ilse,Wescott,14,Computer Science,2.28,2019-12-12,10/02/2023,Ilse Wescott,Full-time,off campus,420,Needs follow-up,,Correct GPA,False,,True
952,Arnaldo,Van Der Hoog,unknown,Computer Science,1.92,01/28/2020,10/15/2023, Arnaldo Van Der Hoog ,Full-time,on-campus,952 extra,Check GPA,,,True,,False
466,Keenan,Doniso,24,History,0.64,2021-03-04,2025-12-13,Keenan Doniso,Full-time,on-campus,466,Advisor not assigned,,,False,,True
777,Dalston,Walkden,19,HISTORY,0.84,12/07/2021,2025-04-16, Dalston Walkden ,Hybrid,,777,OK,,Correct GPA,True,,False
32,Odell,McIlmorow,22,Biology,2.45,2020-12-27,01/14/2023, Odell McIlmorow ,Part-time,OFFCAMPUS,32 extra,Advisor not assigned,,,False,,False
536,Konstanze,Litster,unknown,Biology,3.58,12/14/2021,12/18/2024,,Full-time,on-campus,536 extra,Advisor not assigned,,,Yes,"Litster, Konstanze",False
885,Aland,Pryke,24 months,,invalid,garbled_date,02/09/2024, Aland Pryke ,Full-time,on-campus,885_,Needs follow-up,,,True,"Pryke, Aland",False
588,,Yurlov,2 decades,,invalid,garbled_date,2025-12-16,Mitchell Yurlov,Part-time,on-campus,588-dup,Advisor not assigned,,Advisor issue,False,,False
758,Ross,Straun,20,Biology,15.0,11/02/2019,2025-04-17,Ross Straun,Full-time, On-Campus ,758-repeat,Check GPA,XYZ758,,False,,False
476,Tulley,Baughen,20,,invalid,garbled_date,10/19/2024,,Part-time,on-campus,476_,Advisor not assigned,ABC999,Advisor issue,1,"Baughen, Tulley",False
73,Huey,St. John,2 decades,History,10.37,02/23/2019,2023-05-04,Huey St. John,Online,on-campus,73-repeat,Check GPA,,,True,,False
244,Kain,Gilfoy,19,History,12.82,2024-01-07,10/13/2019,Kain Gilfoy,Online,OFFCAMPUS,244-repeat,,ABC999,,1,"Gilfoy, Kain",False
121,xino,Bickerdike,22,,invalid,01/16/2023,garbled_date,Gino Bickerdike,Part-time,OFFCAMPUS,121_,Advisor not assigned,ABC999,,0,,False
804,Onida,Moff,19,BIOLOGY,3.02,,2023-12-19,Onida Moff,Hybrid,on-campus,804,,,,0,,False
723,Hallie,Sexcey,23,History,0.71,2020-08-15,2025-05-20, Hallie Sexcey ,Full-time, On-Campus ,723 extra,Advisor not assigned,,,0,,False
85,Fabian,Colcomb,29,Computer Science,0.36,04/14/2021,02/16/2023,qabian Colcomb,Online, On-Campus ,85 extra,Advisor not assigned,,,Yes,"Colcomb, Fabian",False
103,Hilliard,Branchett,18,History,0.69,invalid-date,2023-06-08,Hilliard Branchmtt,Full-time,off campus,103_,Check GPA,XYZ103,,0,"Branchett, Hilliard",False
600,Talbert,Platt,25,Computer Science,0.74,07/06/2019,12/23/2024,Talbera Platt,Online,OFFCAMPUS,600 extra,Check GPA,ABC999,Correct GPA,No,,True
592,Dario,Vernazza,23,History,4.04,01/08/2019,2024-04-20, Dario Vernazza ,Full-time,on-campus,592_,Check GPA,,,0,,False
245,Marchelle,Gillham,unknown,,3.76,2019-07-20,10/31/2024,Marchelte Gillham,Full-time,,245,N/A,XYZ245,,True,,False
653,Galven,Jellis,25,Bivlogy,0.98,2023-02-04,12/23/2020,,Hybrid,off campus,653-repeat,Needs follow-up,XYZ653,Correct GPA,True,,False
242,Emilia,Hadkins,20,history,3.34,01/10/2019,01/30/2024, Emilia Hadkins ,Full-time,on-campus,242_,Check GPA,XYZ242,,0,,False
463,Isaac,Lapthorne,25,Biology,1.95,02/16/2019,2023-05-24,Isaac Lapthorne,Part-time,on-campus,463 extra,Advisor not assigned,,Needs review,1,,False
682,Ned,Covil,24,,invalid,garbled_date,2025-04-30, Ned Covil ,Part-time,off campus,682,Check GPA,ABC999,,True,,False
642,Rochette,Castles,21,Biology,2.04error,2020-08-15,08/03/2024,Rochette Castles,Full-time,off campus,642,Advisor not assigned,,,Yes,,False
230,Tremain,Slayford,24 months,,2.67,08/19/2021,2023-06-07,Tremain Slayford,Part-time,off campus,230-dup,N/A,,,No,,False
986,Dita,Langstaff,23,computer suience,3.19,06/05/2021,04/15/2023, Dita Langstaff ,Part-time,,986_,Check GPA,ABC999,Needs review,Yes,,False
30,Scarface,Scones,25,,2.5,03/19/2021,10/31/2025,Scarface Scones,Hybrid,off campus,30-repeat,Needs follow-up,,,True,,False
985,Bartolomeo,Stichall,21,Biology,3.64,2021-05-22,08/20/2024,Bartolomeo Stiphall,Full-time,on-campus,985-repeat,Needs follow-up,,,True,,False
180,Rhett,Tiernan,24,biology,2.62,09/10/2021,2025-05-26, Rhett Tiernan ,Online, On-Campus ,180-dup,Needs follow-up,,Needs review,Yes,,False
980,Ina,Gustus,unknown,,2.33,2020-02-03,2023-04-05,Ina Guztus,Part-time,off campus,980-repeat,Advisor not assigned,ABC999,,True,,False
112,,Sans,27,Biology,2.26,06/30/2020,2025-02-20,Garrek Sans,Part-time,oncampus ,112 extra,Check GPA,,Needs review,True,,False
