student_id,first_name,last_name,age,gender,major,GPA,enrollment_date,graduation_date,advisor
881,Hale,Mc-Kerley,21,Male,History,1.86,8/9/2020,9/1/2024,Hale Mc-Kerley
882,Carmin,Rosas,23,Female,Biology,2.14,12/13/2019,10/31/2024,Carmen Rosas
883,Granthem,Spindler,25,Male,Hibtory,3.8,8/11/2019,2/4/2025,Granthem Spindler
884,Kristoxer,Dominichetti,22,,Biology,1.31,7/12/2019,10/24/2023,Kristofer Dominichetti
885,Aland,Pryke,29,Male,History,0.7,9/26/2020,2/9/2024,Aland Pryke
886,Robbie,Griffey,25,Male,Computer Science,3.52,1/31/2021,5/4/2025,Robbie Griffey
887,Sherwood,,23,Male,Biology,1.59,5/18/2021,11/1/2023,Sherwood Orrinme
888,rifine,Deweht,22,Female,Computer Science,1.79,6/17/2020,8/19/2023,Fifine Dewett
889,Dori,Curbishley,18,Female,Computer Science,3.12,9/25/2019,3/7/2023,Dori Curbishley
890,Cointon,Pendlebery,20,Male,,3.35,5/30/2019,,Cointon Pendlebery
891,Frederico,Ceiklier,22,Male,History,0.03,7/30/2019,11/10/2025,Frederico Ceillier
892,Krishna,Eskrick,22,Male,History,1.06,7/16/2020,8/17/2023,
893,Basilius,Clowney,24,Male,Computer Science,1.95,4/20/2020,2/11/2024,Basilius Clowney
894,Claudelle,Dunk,20,Female,Biology,2.81,11/22/2020,12/19/2025,Claudelle Dunk
895,Angelina,Swinley,24,Female,Computer Science,1.65,1/8/2020,,Angelina Swinley
896,Brion,Brown,23,Male,Biology,2.96,4/17/2021,10/25/2024,Brion Brown
897,Shirl,Foad,19,Female,Biology,3.77,2/10/2019,12/28/2025,Shirl Foad
898,Dannie,Kleanthous,20,,Historv,2.0,2/23/2021,2/7/2024,Dannie Kleanthous
899,Terry,Starton,19,Male,Computer Science,0.47,11/13/2019,2/17/2023,Terry Starton
900,Ludwig,Jindrak,18,Male,Computer Science,0.05,4/11/2024,9/4/2019,Ludwig Jindrak
901,,Chadburn,23,Female,Biology,3.88,4/6/2020,10/18/2023,Linet Chadburn
902,Karen,,22,Female,History,3.75,8/19/2021,6/5/2024,Karen Zelland
903,Mannie,Giamitti,23,Male,History,1.82,5/13/2019,9/3/2025,Mannie Giamitti
904,Humfrey,Durden,24,Male,,3.7,12/10/2019,10/20/2023,Humfrey Durden
905,Eduardo,Tow,22,Male,History,1.17,3/30/2019,1/21/2024,Eduardo Tow
906,Maryann,Landsman,23,Female,Computer Science,1.34,8/6/2019,4/3/2025,Maryann Landsman
907,Somerset,Bucsel,25,Male,Biology,3.93,10/15/2020,1/21/2023,Somerseo Buckel
908,Chery,Dorcey,21,,Computer Science,2.19,3/14/2020,12/19/2024,Chery Dorcey
909,Olav,Ewen,28,Male,Computer Science,0.79,2/4/2021,10/18/2023,Olav Ewen
910,Tallou,Elsburm,19,Female,Biology,2.18,11/1/2019,,Tallou Elsbury
911,,Brise,19,Female,Computer Science,3.44,3/19/2019,1/8/2025,Dyanna Brise
912,Hendrick,Osanne,19,Male,History,3.94,6/30/2021,2/15/2024,Hendrick Osanne
913,Rickey,Varnam,24,Male,Biology,3.13,,6/15/2025,Rickey Varnam
914,Amalie,Keeves,22,Female,Biology,1.95,10/16/2020,12/21/2025,Amalie Keebes
915,Shann,Gwyllt,24,Non-binary,Biology,1.08,2/25/2020,,Shawn Gwyllt
916,Ulberto,Tatters,14,Male,Historv,3.82,4/19/2020,11/8/2025,Ulberto Tatters
917,Cosmo,Jaylock,20,Male,Computer Science,1.04,8/12/2019,2/4/2025,Cosmo Jaycock
918,Wynne,Louca,23,Female,History,3.38,6/24/2021,11/10/2025,Wynne Louca
919,Merwyn,MacAless,22,Male,Biology,1.95,5/10/2023,10/24/2019,Merwyn MacAless
920,Violante,Shemmin,24,Female,History,2.92,7/12/2021,4/6/2024,Violante Shemmin
921,Ignacius,Tartt,25,Male,History,1.12,8/25/2021,2/18/2024,Ignacius Tartt
922,Florry,Valente,22,Female,History,2.12,9/4/2020,3/26/2025,Florry Valente
923,Catlee,Sagg,24,Female,Computer Science,1.48,12/16/2019,12/28/2024,Catlee Sagg
924,Sandro,Sambedge,25,Male,Computer Scienle,0.08,2/4/2021,4/21/2024,Sandro Sambedge
925,Maxipilian,Gossling,24,Male,Biology,2.93,8/16/2021,8/22/2025,Maximilian Gossling
926,Alfy,Eastope,20,Male,Biology,2.06,1/25/2021,4/28/2024,Alfy Eastope
927,Imojean,Sparkwill,20,Female,Biology,1.85,1/22/2020,9/11/2023,Imojean Sparkwill
928,Matgy,Calcutt,16,Female,History,1.8,7/30/2019,11/18/2024,Matty Calcutt
929,Nathanael,Kimmfns,19,Male,Computer Science,2.17,6/8/2021,2/1/2023,Nathanael Kimmins
930,Carena,Spillard,14,Female,Biology,1.31,3/21/2021,8/22/2024,Carena Spillarn
931,Demetri,Parrot,23,Male,,2.6,2/24/2019,10/5/2023,Demetri Parrot
932,Kevon,Muscott,23,Male,Hxstory,3.24,6/2/2021,8/6/2025,Kevon Muscott
933,Herrick,O'Neary,25,Genderqueer,History,1.53,,3/16/2024,Herrick O'Neary
934,,Snoxall,23,,History,1.35,7/29/2021,5/8/2023,Culley Snoxall
935,Ceris,Cranefield,25,Male,Biology,3.75,12/27/2020,5/12/2023,Chris Cranefield
936,Lanita,Costa,19,Female,Biology,2.34,4/7/2021,9/26/2024,Lanita Costa
937,Jenny,siacovazzo,21,Female,Biology,0.95,6/2/2020,2/2/2025,Jenny Giacovazzo
938,Milli,Slry,25,Female,History,0.96,,11/5/2025,Milli Slay
939,Amalea,,23,Polygender,History,0.61,9/10/2020,,Amalea Boliver
940,Aldyn,Sandyford,22,Male,,3.51,12/30/2025,3/9/2020,Allyn Sandyford
941,,Pimlett,17,Female,Computer Science,0.99,10/3/2020,11/16/2024,
942,Hubey,Skyrm,22,Male,Computer Scienct,0.37,,8/21/2023,Hubey Skyrm
943,Drucie,Leivers,18,Female,Biology,3.5,7/21/2020,5/13/2025,Drucie Leivers
944,Felicio,Donizeau,23,Male,Computer Science,0.76,8/23/2021,6/5/2023,Felicio Donizeau
945,Daphna,,23,Female,ComputerpScience,1.82,6/6/2023,10/17/2021,Daphna Behnecken
946,Elisabet,,18,Female,Biology,3.65,6/5/2019,10/22/2024,Elisabet Croxford
947,Durant,Waplington,20,Male,Computer Science,3.75,5/1/2020,9/14/2023,Durant Waplington
948,Kathryne,Belchamber,19,Female,Biolohy,0.62,4/5/2019,5/12/2025,Kathryne Belchamber
949,Burl,Praundl,29,Male,Computer Science,2.08,12/11/2020,2/28/2023,Burl Praundl
950,Todd,Drayton,24,Male,Computer Science,0.15,1/24/2021,,Todd Drayton
951,Ben,De Hailes,19,Male,History,0.4,3/7/2021,,Ben De Hailes
952,Arnaldo,Van Der Hoog,18,Male,Computer Science,1.92,1/28/2020,10/15/2023,Arnaldo Van Der Hoog
953,Aleta,,23,Female,Biology,3.57,9/21/2021,7/8/2024,Aleta Adamides
954,Barrie,Cotter,21,Male,,1.1,4/9/2021,3/26/2024,Barrie Cotter
955,Shayna,Cooksey,22,Female,History,3.91,3/17/2019,5/21/2025,
956,Yuma,Runnicles,23,Male,Computer Science,2.61,9/10/2021,12/14/2024,Yuma Runnicles
957,Wally,Dnnnersberg,24,Male,Biology,2.21,7/2/2020,6/11/2024,Wally Donnersberg
958,Roobbil,Josh,22,Female,Biology,1.48,1/27/2019,2/23/2023,Roobbie Josh
959,Cullen,Phuprate,23,Male,Computee Science,1.88,3/20/2020,12/12/2024,Cullen Phuprate
960,Kippie,Nzrdoni,25,Female,Biology,0.56,10/31/2021,4/16/2023,Kippie fardoni
961,Noelyn,Merrissoc,25,Female,,3.19,2/16/2019,8/30/2023,Noelyn Merrisson
962,Pegeen,Leinster,22,Female,Computer Science,2.6,4/22/2019,3/15/2023,Pegeen Leinster
963,Koressa,Bly,21,,Biology,2.64,3/19/2020,,Koressa Bly
964,Ingrim,Roggers,23,Male,Biology,3.62,10/1/2020,12/27/2023,Ingrim Roggers
965,,Meharry,20,Female,History,2.27,8/18/2020,1/9/2025,Carlina Meharry
966,Nappie,Aris,19,Male,History,2.52,3/14/2019,,Nappie Aris
967,,Frude,23,Male,,2.9,7/16/2019,8/29/2023,Stephan Frude
968,Iggie,Anetts,19,Male,Bidlogy,3.1,1/6/2019,6/21/2023,Iggie Anetts
969,Jenda,Lrngland,23,Female,Histlry,2.78,9/20/2019,11/3/2024,Jenda Longland
970,Avril,Asaaf,18,,Biology,3.06,9/14/2019,12/16/2025,Avril Asaaf
971,Marissa,Tuffrey,25,Female,Biolzgy,3.89,2/13/2020,2/11/2025,Marissa Trffrey
972,Madonna,Hazefdean,25,Genderfluid,History,0.26,7/6/2021,4/6/2024,Madonna Hazeldean
973,Moe,Brimley,25,,History,0.72,3/23/2021,6/16/2025,Moe Brimley
974,gannelle,Kleyn,19,Female,Biology,2.66,9/9/2021,7/5/2025,Jannelle Kleyn
975,Ffydra,Trippett,23,Female,History,2.01,6/28/2019,2/9/2024,Faydra Trippett
976,Brockie,Zuppa,25,Polygender,Biology,0.08,2/16/2020,6/19/2025,Brockie Zuppa
977,Norine,Geffcock,19,Female,History,2.99,2/27/2019,10/7/2025,Norine Geffcock
978,Herve,Sword,24,Male,Biology,0.84,7/23/2021,2/21/2024,Herve Sword
979,oaina,Traher,23,Female,Biology,0.23,11/6/2020,9/24/2025,Laina Traher
980,Ina,Gustus,25,Female,History,2.33,2/3/2020,4/5/2023,Ina Guztus
981,Melesa,Kift,24,Female,Biology,1.79,1/29/2019,3/19/2025,Melesa Kift
982,Ravi,Shafto,19,Male,,2.63,10/30/2019,8/25/2024,Ravi Shafto
983,Tiffanie,Sagerson,23,Female,Biology,2.19,2/16/2020,10/24/2024,Tiffanie Sagerson
984,Mohandis,Flitcroft,20,Male,ComputereScience,0.1,8/15/2019,7/4/2024,Mohandis Flitcroft
985,Bartolomeo,Stichall,21,Male,Biology,3.64,5/22/2021,8/20/2024,Bartolomeo Stiphall
986,Dita,Langstaff,23,Female,Computer Suience,3.19,6/5/2021,4/15/2023,Dita Langstaff
987,Elisha,Stallworthy,18,Male,Computer Science,0.02,7/26/2019,8/23/2024,Elisha Stallworthy
988,Brandy,Grieber,23,Female,History,1.99,8/20/2019,9/26/2025,Brandy Grieger
989,Cherish,Merrison,19,Female,History,1.8,11/12/2021,8/23/2025,Cherish Merrison
990,Armando,Apnull,25,Male,History,3.63,1/3/2020,1/7/2024,Armando Arnull
991,Klemeot,Latham,20,Male,History,0.48,1/24/2021,,Klement Latham
992,Port,Knok,22,Male,Biology,3.29,6/4/2020,12/25/2025,Port Knok
993,Hurlee,Moses,25,Male,Biology,1.46,5/2/2020,3/16/2024,Hurlee Moses
994,Rozelle,Felderer,25,Female,Biology,0.34,6/28/2019,11/15/2025,Rozelle Felderer
995,Oliy,Goosey,22,Female,Historp,0.18,10/15/2021,6/6/2025,Oliy Goosey
996,Elizabeth,Lobe,23,Female,History,0.43,2/6/2020,1/15/2025,Elizabeth Lobe
997,Ileana,Franzettoini,18,Female,History,3.5,5/4/2019,4/18/2023,Ileana Franzettoini
998,Rollins,Gaskoin,21,Genderfluid,History,1.75,8/14/2020,8/15/2024,Rollins Gaskohn
999,Lisetta,Hanley,25,Female,Biology,3.47,4/5/2021,12/15/2024,
1000,Barrie,Dahlbom,19,Male,,3.03,5/14/2021,10/11/2024,Barrie Dahlbom
