student_id,first_name,last_name,age,gender,major,GPA,enrollment_date,graduation_date,advisor
855,Honey,Kuschke,21,Female,History,1.72,8/28/2019,2/18/2023,Honey Kuschke
856,Kacy,Sconce,22,Female,Computer Science,3.44,2/20/2020,6/29/2025,Kacy Sconce
857,Lanny,Lante,18,Female,History,3.94,11/22/2021,7/31/2025,Lanny Lante
858,Annissa,Bassano,20,Female,Biology,1.76,2/2/2021,6/30/2024,Annissa Bassano
859,Brynn,Gaskamp,22,Female,Biology,1.28,11/9/2019,5/15/2024,Brynn Gaskamp
860,Calypso,Breinl,19,Female,Computer Science,1.5,12/21/2020,11/6/2024,Calypso Breinl
861,Adham,Profit,21,Male,History,3.96,1/11/2019,7/12/2025,Adham Profit
862,Bettina,Halms,25,Female,History,3.99,7/23/2020,1/29/2023,Bettina Halms
863,Vittorio,Yukhnini,21,Male,Biology,0.72,7/16/2019,12/9/2023,Vittorio Yukhnini
864,Emmit,Orsman,25,Agender,Computer Science,2.11,5/11/2019,4/10/2025,Emmit Orsman
865,Adam,Ruddell,21,Agender,Biology,3.32,7/3/2021,11/25/2023,Adam Ruddell
866,Thadeus,Habbergham,25,Genderfluid,Computer Science,2.62,4/28/2021,11/24/2023,Thadeus Habbergham
867,Torey,Matthisson,20,Female,History,0.5,7/8/2020,12/31/2024,Torey Matthisson
868,Zena,Rasell,25,Female,Biology,2.35,11/30/2019,1/6/2025,Zena Rasell
869,Cloe,Maydway,23,Female,Biology,2.95,7/18/2019,4/25/2024,Cloe Maydway
870,Ram,Bigg,22,Male,Computer Science,0.1,2/19/2020,4/10/2025,Ram Bigg
871,Isaac,Kayley,18,Male,History,3.45,11/16/2020,4/24/2023,Isaac Kayley
872,Bordie,Squibb,24,Male,History,0.96,6/4/2019,2/17/2025,Bordie Squibb
873,Joshuah,Bartolijn,24,Male,Biology,0.12,12/11/2019,4/18/2025,Joshuah Bartolijn
874,Christye,Freschini,23,Polygender,Computer Science,2.78,7/22/2020,3/25/2025,Christye Freschini
875,Odie,Valler,20,Male,History,1.51,11/2/2020,6/18/2024,Odie Valler
876,Iolanthe,Mawdsley,18,Female,Biology,1.44,11/14/2019,2/5/2024,Iolanthe Mawdsley
877,Tonia,Trainor,19,Female,Computer Science,0.26,2/22/2021,2/15/2025,Tonia Trainor
878,Ashely,Kiessel,18,Polygender,History,2.82,7/21/2021,3/7/2024,Ashely Kiessel
879,Melita,Tebbutt,18,Female,Biology,0.88,11/7/2021,12/4/2024,Melita Tebbutt
880,Jedd,Paireman,25,Male,History,0.53,4/5/2021,7/24/2023,Jedd Paireman
881,Hale,Mc-Kerley,21,Male,History,1.86,8/9/2020,9/1/2024,Hale Mc-Kerley
882,Carmen,Rosas,18,Female,Biology,2.14,12/13/2019,10/31/2024,Carmen Rosas
883,Granthem,Spindler,25,Male,History,3.8,8/11/2019,2/4/2025,Granthem Spindler
884,Kristofer,Dominichetti,22,Male,Biology,1.31,7/12/2019,10/24/2023,Kristofer Dominichetti
885,Aland,Pryke,24,Male,History,0.7,9/26/2020,2/9/2024,Aland Pryke
886,Robbie,Griffey,25,Male,Computer Science,3.52,1/31/2021,5/4/2025,Robbie Griffey
887,Sherwood,Orringe,23,Male,Biology,1.1,5/18/2021,11/1/2023,Sherwood Orringe
888,Fifine,Dewett,22,Female,Computer Science,2.05,6/17/2020,8/19/2023,Fifine Dewett
889,Dori,Curbishley,18,Female,Computer Science,3.12,9/25/2019,3/7/2023,Dori Curbishley
890,Cointon,Pendlebery,20,Male,Biology,3.35,5/30/2019,2/26/2025,Cointon Pendlebery
891,Frederico,Ceillier,22,Male,History,0.03,7/30/2019,11/10/2025,Frederico Ceillier
892,Krishna,Eskrick,22,Male,History,1.06,7/16/2020,8/17/2023,Krishna Eskrick
893,Basilius,Clowney,24,Male,Computer Science,1.95,4/20/2020,2/11/2024,Basilius Clowney
894,Claudelle,Dunk,20,Female,Biology,2.81,11/22/2020,12/19/2025,Claudelle Dunk
895,Angelina,Swinley,24,Female,Computer Science,1.65,1/8/2020,6/8/2025,Angelina Swinley
896,Brion,Brown,23,Male,Biology,2.79,4/17/2021,10/25/2024,Brion Brown
897,Shirl,Foad,19,Female,Biology,3.77,2/10/2019,12/28/2025,Shirl Foad
898,Dannie,Kleanthous,20,Male,History,1.95,2/23/2021,2/7/2024,Dannie Kleanthous
899,Terry,Starton,19,Male,Computer Science,0.47,11/13/2019,2/17/2023,Terry Starton
900,Ludwig,Jindrak,18,Male,Computer Science,0.05,9/4/2019,4/11/2024,Ludwig Jindrak
901,Linet,Chadburn,23,Female,Biology,3.88,4/6/2020,10/18/2023,Linet Chadburn
902,Karen,Zelland,22,Female,History,3.75,8/19/2021,6/5/2024,Karen Zelland
903,Mannie,Giamitti,23,Male,History,1.82,5/13/2019,9/3/2025,Mannie Giamitti
904,Humfrey,Durden,24,Male,Biology,3.7,12/10/2019,10/20/2023,Humfrey Durden
905,Eduardo,Tow,22,Male,History,1.54,3/30/2019,1/21/2024,Eduardo Tow
906,Maryann,Landsman,23,Female,Computer Science,1.34,8/6/2019,4/3/2025,Maryann Landsman
907,Somerset,Buckel,25,Male,Biology,3.93,10/15/2020,1/21/2023,Somerset Buckel
908,Chery,Dorcey,21,Female,Computer Science,2.19,3/14/2020,12/19/2024,Chery Dorcey
909,Olav,Ewen,23,Male,Computer Science,0.79,2/4/2021,10/18/2023,Olav Ewen
910,Tallou,Elsbury,19,Female,Biology,2.63,11/1/2019,4/10/2025,Tallou Elsbury
911,Dyanna,Brise,19,Female,Computer Science,3.44,3/19/2019,1/8/2025,Dyanna Brise
912,Hendrick,Osanne,19,Male,History,3.94,6/30/2021,2/15/2024,Hendrick Osanne
913,Rickey,Varnam,24,Male,Biology,3.13,2/28/2019,6/15/2025,Rickey Varnam
914,Amalie,Keeves,22,Female,Biology,1.95,10/16/2020,12/21/2025,Amalie Keeves
915,Shawn,Gwyllt,24,Non-binary,Biology,1.08,2/25/2020,8/3/2024,Shawn Gwyllt
916,Ulberto,Tatters,19,Male,History,3.82,4/19/2020,11/8/2025,Ulberto Tatters
917,Cosmo,Jaycock,20,Male,Computer Science,1.24,8/12/2019,2/4/2025,Cosmo Jaycock
918,Wynne,Louca,23,Female,History,3.38,6/24/2021,11/10/2025,Wynne Louca
919,Merwyn,MacAless,22,Male,Biology,2.37,10/24/2019,5/10/2023,Merwyn MacAless
920,Violante,Shemmin,24,Female,History,2.92,7/12/2021,4/6/2024,Violante Shemmin
921,Ignacius,Tartt,25,Male,History,1.12,8/25/2021,2/18/2024,Ignacius Tartt
922,Florry,Valente,22,Female,History,2.12,9/4/2020,3/26/2025,Florry Valente
923,Catlee,Sagg,24,Female,Computer Science,1.79,12/16/2019,12/28/2024,Catlee Sagg
924,Sandro,Sambedge,25,Male,Computer Science,0.08,2/4/2021,4/21/2024,Sandro Sambedge
925,Maximilian,Gossling,24,Male,Biology,2.93,8/16/2021,8/22/2025,Maximilian Gossling
926,Alfy,Eastope,20,Male,Biology,2.06,1/25/2021,4/28/2024,Alfy Eastope
927,Imojean,Sparkwill,20,Female,Biology,1.85,1/22/2020,9/11/2023,Imojean Sparkwill
928,Matty,Calcutt,21,Female,History,1.8,7/30/2019,11/18/2024,Matty Calcutt
929,Nathanael,Kimmins,19,Male,Computer Science,2.17,6/8/2021,2/1/2023,Nathanael Kimmins
930,Carena,Spillard,19,Female,Biology,1.31,3/21/2021,8/22/2024,Carena Spillard
931,Demetri,Parrot,23,Male,Biology,2.6,2/24/2019,10/5/2023,Demetri Parrot
932,Kevon,Muscott,23,Male,History,3.24,6/2/2021,8/6/2025,Kevon Muscott
933,Herrick,O'Neary,25,Genderqueer,History,1.53,2/16/2020,3/16/2024,Herrick O'Neary
934,Culley,Snoxall,23,Agender,History,1.35,7/29/2021,5/8/2023,Culley Snoxall
935,Chris,Cranefield,25,Male,Biology,3.75,12/27/2020,5/12/2023,Chris Cranefield
936,Lanita,Costa,19,Female,Biology,2.34,4/7/2021,9/26/2024,Lanita Costa
937,Jenny,Giacovazzo,21,Female,Biology,0.95,6/2/2020,2/2/2025,Jenny Giacovazzo
938,Milli,Slay,25,Female,History,0.96,2/14/2019,11/5/2025,Milli Slay
939,Amalea,Boliver,23,Polygender,History,0.61,9/10/2020,5/14/2024,Amalea Boliver
940,Allyn,Sandyford,22,Male,Biology,3.51,3/9/2020,12/30/2025,Allyn Sandyford
941,Aggie,Pimlett,22,Female,Computer Science,0.99,10/3/2020,11/16/2024,Aggie Pimlett
942,Hubey,Skyrm,22,Male,Computer Science,0.37,6/18/2019,8/21/2023,Hubey Skyrm
943,Drucie,Leivers,18,Female,Biology,3.5,7/21/2020,5/13/2025,Drucie Leivers
944,Felicio,Donizeau,23,Male,Computer Science,0.76,8/23/2021,6/5/2023,Felicio Donizeau
945,Daphna,Behnecken,23,Female,Computer Science,1.82,10/17/2021,6/6/2023,Daphna Behnecken
946,Elisabet,Croxford,18,Female,Biology,3.65,6/5/2019,10/22/2024,Elisabet Croxford
947,Durant,Waplington,20,Male,Computer Science,3.75,5/1/2020,9/14/2023,Durant Waplington
948,Kathryne,Belchamber,19,Female,Biology,0.62,4/5/2019,5/12/2025,Kathryne Belchamber
949,Burl,Praundl,24,Male,Computer Science,2.08,12/11/2020,2/28/2023,Burl Praundl
950,Todd,Drayton,24,Male,Computer Science,0.15,1/24/2021,5/10/2025,Todd Drayton
951,Ben,De Hailes,19,Male,History,0.4,3/7/2021,4/18/2025,Ben De Hailes
952,Arnaldo,Van Der Hoog,18,Male,Computer Science,1.92,1/28/2020,10/15/2023,Arnaldo Van Der Hoog
953,Aleta,Adamides,23,Female,Biology,3.57,9/21/2021,7/8/2024,Aleta Adamides
954,Barrie,Cotter,21,Male,Biology,1.1,4/9/2021,3/26/2024,Barrie Cotter
955,Shayna,Cooksey,22,Female,History,3.91,3/17/2019,5/21/2025,Shayna Cooksey
956,Yuma,Runnicles,18,Male,Computer Science,2.61,9/10/2021,12/14/2024,Yuma Runnicles
957,Wally,Donnersberg,24,Male,Biology,2.21,7/2/2020,6/11/2024,Wally Donnersberg
958,Roobbie,Josh,22,Female,Biology,1.48,1/27/2019,2/23/2023,Roobbie Josh
959,Cullen,Phuprate,23,Male,Computer Science,1.88,3/20/2020,12/12/2024,Cullen Phuprate
960,Kippie,Nardoni,25,Female,Biology,0.56,10/31/2021,4/16/2023,Kippie Nardoni
961,Noelyn,Merrisson,25,Female,Computer Science,3.19,2/16/2019,8/30/2023,Noelyn Merrisson
962,Pegeen,Leinster,22,Female,Computer Science,2.6,4/22/2019,3/15/2023,Pegeen Leinster
963,Koressa,Bly,21,Female,Biology,2.64,3/19/2020,12/16/2023,Koressa Bly
964,Ingrim,Roggers,23,Male,Biology,3.62,10/1/2020,12/27/2023,Ingrim Roggers
965,Carlina,Meharry,20,Female,History,2.27,8/18/2020,1/9/2025,Carlina Meharry
966,Nappie,Aris,19,Male,History,2.52,3/14/2019,4/5/2025,Nappie Aris
967,Stephan,Frude,23,Male,History,2.9,7/16/2019,8/29/2023,Stephan Frude
968,Iggie,Anetts,19,Male,Biology,3.1,1/6/2019,6/21/2023,Iggie Anetts
969,Jenda,Longland,23,Female,History,2.78,9/20/2019,11/3/2024,Jenda Longland
970,Avril,Asaaf,18,Female,Biology,3.06,9/14/2019,12/16/2025,Avril Asaaf
971,Marissa,Tuffrey,25,Female,Biology,3.89,2/13/2020,2/11/2025,Marissa Tuffrey
972,Madonna,Hazeldean,25,Genderfluid,History,0.26,7/6/2021,4/6/2024,Madonna Hazeldean
973,Moe,Brimley,25,Male,History,0.72,3/23/2021,6/16/2025,Moe Brimley
974,Jannelle,Kleyn,19,Female,Biology,2.66,9/9/2021,7/5/2025,Jannelle Kleyn
975,Faydra,Trippett,23,Female,History,2.01,6/28/2019,2/9/2024,Faydra Trippett
976,Brockie,Zuppa,25,Polygender,Biology,0.08,2/16/2020,6/19/2025,Brockie Zuppa
977,Norine,Geffcock,19,Female,History,2.99,2/27/2019,10/7/2025,Norine Geffcock
978,Herve,Sword,24,Male,Biology,0.84,7/23/2021,2/21/2024,Herve Sword
979,Laina,Traher,23,Female,Biology,0.23,11/6/2020,9/24/2025,Laina Traher
980,Ina,Gustus,25,Female,History,2.33,2/3/2020,4/5/2023,Ina Gustus
981,Melesa,Kift,24,Female,Biology,1.79,1/29/2019,3/19/2025,Melesa Kift
982,Ravi,Shafto,24,Male,History,2.63,10/30/2019,8/25/2024,Ravi Shafto
983,Tiffanie,Sagerson,23,Female,Biology,2.19,2/16/2020,10/24/2024,Tiffanie Sagerson
984,Mohandis,Flitcroft,20,Male,Computer Science,0.1,8/15/2019,7/4/2024,Mohandis Flitcroft
985,Bartolomeo,Stichall,21,Male,Biology,3.64,5/22/2021,8/20/2024,Bartolomeo Stichall
986,Dita,Langstaff,23,Female,Computer Science,3.19,6/5/2021,4/15/2023,Dita Langstaff
987,Elisha,Stallworthy,18,Male,Computer Science,0.02,7/26/2019,8/23/2024,Elisha Stallworthy
988,Brandy,Grieger,23,Female,History,2.04,8/20/2019,9/26/2025,Brandy Grieger
989,Cherish,Merrison,19,Female,History,1.8,11/12/2021,8/23/2025,Cherish Merrison
990,Armando,Arnull,25,Male,History,3.63,1/3/2020,1/7/2024,Armando Arnull
991,Klement,Latham,20,Male,History,0.48,1/24/2021,8/28/2024,Klement Latham
992,Port,Knok,22,Male,Biology,3.29,6/4/2020,12/25/2025,Port Knok
993,Hurlee,Moses,25,Male,Biology,1.46,5/2/2020,3/16/2024,Hurlee Moses
994,Rozelle,Felderer,25,Female,Biology,0.34,6/28/2019,11/15/2025,Rozelle Felderer
995,Oliy,Goosey,22,Female,History,0.18,10/15/2021,6/6/2025,Oliy Goosey
996,Elizabeth,Lobe,23,Female,History,0.43,2/6/2020,1/15/2025,Elizabeth Lobe
997,Ileana,Franzettoini,18,Female,History,3.5,5/4/2019,4/18/2023,Ileana Franzettoini
998,Rollins,Gaskoin,21,Genderfluid,History,1.75,8/14/2020,8/15/2024,Rollins Gaskoin
999,Lisetta,Hanley,25,Female,Biology,3.47,4/5/2021,12/15/2024,Lisetta Hanley
1000,Barrie,Dahlbom,24,Male,History,3.03,5/14/2021,10/11/2024,Barrie Dahlbom
